timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rot_w,rot_x,rot_y,rot_z
7466720000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7467500000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7468220000000,0.0,0.0,0.0,0.0,0.0,0.0,0.37759668,0.01520303,-0.2418614,0.8936962
7468260000000,-0.08997977,0.033844233,0.093494415,0.1001819,0.00076358154,0.008857546,0.37750027,0.01610521,-0.24114057,0.89391583
7468280000000,-0.14236355,0.4229424,0.0042209625,0.0693332,0.0018325958,0.015118915,0.37739363,0.016364366,-0.2401871,0.8942127
7468300000000,-0.23137653,0.48131514,0.05159664,0.00290161,-0.027947085,0.010231993,0.3772476,0.01655047,-0.23988967,0.8943509
7468320000000,-0.139233,0.3275752,0.12371826,-0.04444045,-0.03573562,0.0032070426,0.37710446,0.016782256,-0.24026056,0.8943072
7468340000000,-0.16772032,0.16012812,0.060931206,-0.043066,-0.028405234,0.005192355,0.37702996,0.016863596,-0.24086861,0.8941737
7468360000000,-0.07793355,-0.03637266,0.030654907,0.026267206,-0.005497787,0.023823744,0.37687093,0.016931966,-0.24109049,0.8941795
7468380000000,-0.12970126,-0.07465792,0.17214489,0.08384126,0.025045475,0.032070424,0.37661,0.016992047,-0.2404227,0.89446807
7468400000000,-0.18610358,0.09355259,0.1762991,0.10323623,0.0050396384,0.025503624,0.37639925,0.017043825,-0.23942484,0.89482343
7468420000000,-0.2565477,-0.14487743,0.09046078,0.17516561,0.004428773,-0.1957823,0.37656748,0.017572898,-0.23822407,0.8950628
7468440000000,-0.18475795,0.58273935,0.07184601,0.11591168,-0.016340645,0.02321288,0.37836057,0.018772729,-0.23660946,0.89471054
7468460000000,-0.16281009,0.29942942,0.11065292,0.026267206,-0.046731193,0.013744468,0.37763616,0.019119883,-0.23613325,0.8951348
7468480000000,-0.19455457,0.15829349,0.23167801,-0.005192355,-0.069027774,0.0062613687,0.37730888,0.019647093,-0.23640491,0.8951899
7468500000000,-0.08009982,0.035589933,0.03598976,0.041080687,-0.056046885,0.01786781,0.3771744,0.0202629,-0.23658615,0.8951848
7468520000000,-0.09411168,0.08507061,0.07012081,0.081855945,-0.03940081,0.0355829,0.3767679,0.020862594,-0.23611726,0.89546597
7468540000000,-0.07984805,0.20398736,0.080322266,0.08903361,-0.016340645,0.046578474,0.3763288,0.02138357,-0.23537256,0.8958343
7468560000000,-0.109826565,0.44606042,-0.039417267,0.052839845,-0.0041233404,0.055741455,0.3758262,0.021587688,-0.23470709,0.89621496
7468580000000,-0.09467983,0.17070293,0.08523655,0.055588737,-0.0041233404,0.05222898,0.37531644,0.021641381,-0.23437189,0.89651495
7468600000000,-0.15466273,-0.13368249,0.21218777,0.11591168,-0.004276057,0.0580322,0.37481233,0.021841796,-0.23362994,0.89691466
7468620000000,-0.2910638,0.4154961,0.13276291,0.081855945,-0.04734206,0.049021937,0.37423775,0.022344029,-0.23248269,0.89744
7468640000000,-0.2457887,0.8813157,-0.0935812,-0.07238753,-0.098043874,0.0364992,0.37369224,0.022979906,-0.23261692,0.8976166
7468660000000,-0.1767137,0.44704938,0.01168251,-0.16310102,-0.114689946,0.006414085,0.37325317,0.023444429,-0.23439994,0.8973233
7468680000000,-0.05062008,-0.20248175,0.064801216,-0.10919216,-0.062308256,-0.0041233404,0.37312368,0.02372641,-0.23617572,0.8969041
7468700000000,-0.005275011,-0.106236935,0.18280411,-0.03726278,-0.0033597588,0.004886922,0.37310106,0.023727892,-0.23682706,0.8967417
7468720000000,-0.14255118,0.34769034,-0.0019226074,-0.047036625,0.015882496,0.005955936,0.3730895,0.023490446,-0.23695746,0.8967183
7468740000000,-0.12168956,0.31492972,0.036938667,-0.082619525,0.013439035,-0.010231993,0.3731598,0.023097936,-0.23748222,0.89656043
7468760000000,-0.1994971,0.16858768,0.15978432,-0.100334615,0.011759156,-0.020158553,0.3734244,0.022634743,-0.23829007,0.8962476
7468780000000,-0.12535381,0.10391712,0.03735733,-0.06887506,0.013744468,-0.0047342055,0.37359273,0.022249533,-0.23904128,0.8959871
7468800000000,-0.1344943,0.15461564,0.15698051,-0.04932737,0.019700404,0.00870483,0.3736131,0.021867363,-0.23941432,0.8958884
7468820000000,-0.1512897,0.17108941,0.16512203,-0.04444045,0.012217305,0.008857546,0.373572,0.021510351,-0.23972893,0.8958301
